Donor	Treatment	Wash	CBF
HBEC4	IL13	noWash	4.250606662
HBEC4	IL13	noWash	6.406419972
HBEC4	IL13	noWash	4.070365534
HBEC4	IL13	noWash	2.844566788
HBEC4	IL13	noWash	3.954187823
HBEC4	IL13	noWash	3.440347981
HBEC4	IL13	noWash	2.875146325
HBEC4	IL13	noWash	4.909430611
HBEC4	IL13	noWash	2.751467941
HBEC4	IL13	noWash	3.018110368
HBEC4	IL13	noWash	4.556815178
HBEC4	IL13	noWash	2.975159986
HBEC4	IL13	noWash	2.784391085
HBEC4	IL13	noWash	5.811525643
HBEC4	IL13	noWash	4.704158233
HBEC4	IL13	noWash	4.231329028
HBEC4	IL13	noWash	4.469959995
HBEC4	IL13	noWash	5.83073095
HBEC4	IL13	noWash	4.440863112
HBEC4	IL13	noWash	5.81503161
HBEC4	IL13	noWash	4.038759031
HBEC4	IL13	noWash	4.477925314
HBEC4	IL13	noWash	5.608522786
HBEC4	IL13	noWash	5.924743093
HBEC4	IL13	noWash	4.366441421
HBEC4	IL13	noWash	6.239090015
HBEC4	IL13	noWash	4.522487285
HBEC4	IL13	noWash	6.671176699
HBEC4	IL13	noWash	4.326407793
HBEC4	IL13	noWash	5.546456814
HBEC4	IL13	noWash	6.376980971
HBEC4	IL13	noWash	5.505603017
HBEC4	IL13	noWash	4.546551007
HBEC4	IL13	noWash	5.653517818
HBEC4	IL13	noWash	5.812544351
HBEC4	IL13	noWash	5.650619197
HBEC4	IL13	noWash	6.513316484
HBEC4	IL13	noWash	5.747671301
HBEC4	IL13	noWash	7.216495372
HBEC4	IL13	noWash	6.327788575
HBEC4	IL13	noWash	4.001317575
HBEC4	IL13	noWash	5.979591498
HBEC4	IL13	noWash	6.141169384
HBEC4	IL13	noWash	5.073943288
HBEC4	IL13	noWash	3.600255625
HBEC4	IL13	noWash	6.006991227
HBEC4	IL13	noWash	6.198830727
HBEC4	IL13	noWash	4.845574862
HBEC4	IL13	noWash	3.430374998
HBEC4	IL13	noWash	5.979406819
HBEC4	IL13	noWash	5.403731259
HBEC4	IL13	noWash	3.389957796
HBEC4	IL13	noWash	9.179836012
HBEC4	IL13	noWash	5.111481793
HBEC4	IL13	noWash	5.191616453
HBEC4	IL13	noWash	2.653849815
HBEC4	IL13	noWash	2.827684068
HBEC4	IL13	noWash	6.196277466
HBEC4	IL13	noWash	4.5717552
HBEC4	IL13	noWash	3.429870132
HBEC4	IL13	noWash	3.008561962
HBEC4	IL13	noWash	5.852936607
HBEC4	IL13	noWash	5.806807797
HBEC4	IL13	noWash	4.963606684
HBEC4	IL13	noWash	4.708330258
HBEC4	IL13	noWash	5.79286026
HBEC4	IL13	noWash	4.317707254
HBEC4	IL13	noWash	5.880198544
HBEC4	IL13	noWash	4.695035823
HBEC4	IL13	noWash	5.992268684
HBEC4	IL13	noWash	4.272479382
HBEC4	IL13	noWash	7.026963446
HBEC4	IL13	noWash	4.110832558
HBEC4	IL13	noWash	4.026885023
HBEC4	IL13	noWash	5.759867377
HBEC4	IL13	noWash	5.146694604
HBEC4	IL13	noWash	4.246274574
HBEC4	IL13	noWash	5.641065402
HBEC4	IL13	noWash	4.193541902
HBEC4	IL13	noWash	4.310036232
HBEC4	IL13	noWash	5.710286245
HBEC4	IL13	noWash	4.403165658
HBEC4	IL13	noWash	5.251565459
HBEC4	IL13	noWash	6.748659793
HBEC4	IL13	noWash	7.584669773
HBEC4	IL13	noWash	5.701166639
HBEC4	IL13	noWash	6.037826094
HBEC4	IL13	noWash	6.393154343
HBEC4	IL13	noWash	3.914343391
HBEC4	IL13	noWash	4.789296316
HBEC4	IL13	noWash	6.011942868
HBEC4	IL13	noWash	5.518821649
HBEC4	IL13	noWash	5.233517957
HBEC4	IL13	noWash	4.833760402
HBEC4	IL13	noWash	3.577328554
HBEC4	IL13	noWash	5.82202929
HBEC4	IL13	noWash	4.062882747
HBEC4	IL13	noWash	2.739079073
HBEC4	IL13	noWash	6.010050244
HBEC4	IL13	noWash	5.145372263
HBEC4	IL13	noWash	4.192250331
HBEC4	IL13	noWash	6.014245398
HBEC4	IL13	noWash	6.9157291
HBEC4	IL13	noWash	4.506201954
HBEC4	IL13	noWash	5.795394006
HBEC4	IL13	noWash	9.316673926
HBEC4	IL13	noWash	6.170701149
HBEC4	IL13	noWash	5.520575515
HBEC4	IL13	noWash	9.203878042
HBEC4	IL13	noWash	6.557823516
HBEC4	IL13	noWash	4.91998984
HBEC4	IL13	noWash	5.503284289
HBEC4	IL13	noWash	4.478515096
HBEC4	IL13	noWash	4.339101742
HBEC4	IL13	noWash	5.355720713
HBEC4	IL13	noWash	4.792272793
HBEC4	IL13	noWash	7.294455134
HBEC4	IL13	noWash	4.164631501
HBEC4	IL13	noWash	4.392887891
HBEC4	IL13	noWash	5.693303592
HBEC4	IL13	noWash	3.576140691
HBEC4	IL13	noWash	3.208267967
HBEC4	IL13	noWash	4.188476191
HBEC4	IL13	noWash	5.854698489
HBEC4	IL13	noWash	3.452950821
HBEC4	IL13	noWash	5.767009152
HBEC4	IL13	noWash	6.956988678
HBEC4	IL13	noWash	3.640881877
HBEC4	IL13	noWash	3.136816441
HBEC4	IL13	noWash	5.769206653
HBEC4	IL13	noWash	6.438485183
HBEC4	IL13	noWash	5.272605032
HBEC4	IL13	noWash	3.036567648
HBEC4	IL13	noWash	6.209306671
HBEC4	IL13	noWash	5.15283148
HBEC4	IL13	noWash	4.325274489
HBEC4	IL13	noWash	3.729604322
HBEC4	IL13	noWash	6.203622004
HBEC4	IL13	noWash	5.74924944
HBEC4	IL13	noWash	4.330738124
HBEC4	IL13	noWash	3.572730118
HBEC4	IL13	noWash	6.39045541
HBEC4	IL13	noWash	3.792974002
HBEC4	IL13	noWash	4.935543543
HBEC4	IL13	noWash	5.626747996
HBEC4	IL13	noWash	4.19987046
HBEC4	IL13	noWash	4.370196884
HBEC4	IL13	noWash	4.156330884
HBEC4	IL13	noWash	4.15165797
HBEC4	IL13	noWash	4.433838742
HBEC4	IL13	noWash	4.342772805
HBEC4	IL13	noWash	3.809352183
HBEC4	IL13	noWash	6.65217796
HBEC4	IL13	noWash	4.361350235
HBEC4	IL13	noWash	4.762098257
HBEC4	IL13	noWash	6.042948697
HBEC4	IL13	noWash	4.46916478
HBEC4	IL13	noWash	4.516591022
HBEC4	IL13	noWash	5.735447484
HBEC4	IL13	noWash	5.732688333
HBEC4	IL13	noWash	4.272647223
HBEC4	IL13	noWash	5.836885971
HBEC4	IL13	noWash	4.228208184
HBEC4	IL13	noWash	5.888711244
HBEC4	IL13	noWash	3.500297082
HBEC4	IL13	noWash	3.612577147
HBEC4	IL13	noWash	3.670651163
HBEC4	IL13	noWash	5.469152724
HBEC4	IL13	noWash	3.90685939
HBEC4	IL13	noWash	3.789089449
HBEC4	IL13	noWash	4.34789482
HBEC4	IL13	noWash	5.322850529
HBEC4	IL13	noWash	4.573228555
HBEC4	IL13	noWash	4.515293587
HBEC4	IL13	noWash	4.302116847
HBEC4	IL13	noWash	4.129149665
HBEC4	IL13	noWash	3.597673865
HBEC4	IL13	noWash	3.618466668
HBEC4	IL13	noWash	5.459393535
HBEC4	IL13	noWash	5.332713994
HBEC4	IL13	noWash	3.208436123
HBEC4	IL13	noWash	4.967436223
HBEC4	IL13	noWash	5.013171102
HBEC4	IL13	noWash	4.48415676
HBEC4	IL13	noWash	4.478086167
HBEC4	IL13	noWash	3.945677324
HBEC4	IL13	noWash	3.208436123
HBEC4	IL13	yesWash	3.19722075
HBEC4	IL13	yesWash	4.984092792
HBEC4	IL13	yesWash	7.686600575
HBEC4	IL13	yesWash	6.1383092
HBEC4	IL13	yesWash	2.686602778
HBEC4	IL13	yesWash	5.68853719
HBEC4	IL13	yesWash	5.826042367
HBEC4	IL13	yesWash	7.743053074
HBEC4	IL13	yesWash	7.25184586
HBEC4	IL13	yesWash	6.521572079
HBEC4	IL13	yesWash	5.663989367
HBEC4	IL13	yesWash	4.50959805
HBEC4	IL13	yesWash	4.504344533
HBEC4	IL13	yesWash	5.034404499
HBEC4	IL13	yesWash	8.014679257
HBEC4	IL13	yesWash	6.390168969
HBEC4	IL13	yesWash	5.533021356
HBEC4	IL13	yesWash	4.843470464
HBEC4	IL13	yesWash	4.83690378
HBEC4	IL13	yesWash	5.302068938
HBEC4	IL13	yesWash	8.437121201
HBEC4	IL13	yesWash	6.684812474
HBEC4	IL13	yesWash	3.680178464
HBEC4	IL13	yesWash	6.060007044
HBEC4	IL13	yesWash	6.625870485
HBEC4	IL13	yesWash	6.193836896
HBEC4	IL13	yesWash	7.030876686
HBEC4	IL13	yesWash	5.319098978
HBEC4	IL13	yesWash	5.568995693
HBEC4	IL13	yesWash	8.363365306
HBEC4	IL13	yesWash	5.989253271
HBEC4	IL13	yesWash	8.217668599
HBEC4	IL13	yesWash	5.438872343
HBEC4	IL13	yesWash	8.453943727
HBEC4	IL13	yesWash	4.538308359
HBEC4	IL13	yesWash	11.14635234
HBEC4	IL13	yesWash	6.660031383
HBEC4	IL13	yesWash	3.987935762
HBEC4	IL13	yesWash	4.473297734
HBEC4	IL13	yesWash	5.816018642
HBEC4	IL13	yesWash	6.082009152
HBEC4	IL13	yesWash	6.57005253
HBEC4	IL13	yesWash	3.720688218
HBEC4	IL13	yesWash	5.29519946
HBEC4	IL13	yesWash	8.339226862
HBEC4	IL13	yesWash	7.595668016
HBEC4	IL13	yesWash	7.148425287
HBEC4	IL13	yesWash	3.893550622
HBEC4	IL13	yesWash	5.201882929
HBEC4	IL13	yesWash	8.173793123
HBEC4	IL13	yesWash	7.869049047
HBEC4	IL13	yesWash	5.337267554
HBEC4	IL13	yesWash	6.890039456
HBEC4	IL13	yesWash	3.868631438
HBEC4	IL13	yesWash	5.031682147
HBEC4	IL13	yesWash	8.069127563
HBEC4	IL13	yesWash	8.014754351
HBEC4	IL13	yesWash	6.801253181
HBEC4	IL13	yesWash	4.328438282
HBEC4	IL13	yesWash	7.974136086
HBEC4	IL13	yesWash	7.177718075
HBEC4	IL13	yesWash	8.320974653
HBEC4	IL13	yesWash	6.434966328
HBEC4	IL13	yesWash	6.20757578
HBEC4	IL13	yesWash	4.296947692
HBEC4	IL13	yesWash	7.156054611
HBEC4	IL13	yesWash	7.174681727
HBEC4	IL13	yesWash	6.006737511
HBEC4	IL13	yesWash	6.4410065
HBEC4	IL13	yesWash	5.634757143
HBEC4	IL13	yesWash	4.415441549
HBEC4	IL13	yesWash	8.41384409
HBEC4	IL13	yesWash	8.28708088
HBEC4	IL13	yesWash	6.083511871
HBEC4	IL13	yesWash	7.505018619
HBEC4	IL13	yesWash	6.599698413
HBEC4	IL13	yesWash	3.737335792
HBEC4	IL13	yesWash	7.534713415
HBEC4	IL13	yesWash	9.381889148
HBEC4	IL13	yesWash	8.404644135
HBEC4	IL13	yesWash	3.510748719
HBEC4	IL13	yesWash	6.836914194
HBEC4	IL13	yesWash	6.927504184
HBEC4	IL13	yesWash	5.599486909
HBEC4	IL13	yesWash	5.86090928
HBEC4	IL13	yesWash	5.663248207
HBEC4	IL13	yesWash	5.93022514
HBEC4	IL13	yesWash	6.408755104
HBEC4	IL13	yesWash	7.30359152
HBEC4	IL13	yesWash	5.57566612
HBEC4	IL13	yesWash	5.800645285
HBEC4	IL13	yesWash	7.777534578
HBEC4	IL13	yesWash	6.578074484
HBEC4	IL13	yesWash	5.607403887
HBEC4	IL13	yesWash	6.039528901
HBEC4	IL13	yesWash	8.139554526
HBEC4	IL13	yesWash	5.198712939
HBEC4	IL13	yesWash	2.689222703
HBEC4	IL13	yesWash	6.708623844
HBEC4	IL13	yesWash	7.367551955
HBEC4	IL13	yesWash	9.286734705
HBEC4	IL13	yesWash	5.810968903
HBEC4	IL13	yesWash	8.098260387
HBEC4	IL13	yesWash	6.533722846
HBEC4	IL13	yesWash	5.993228578
HBEC4	IL13	yesWash	6.702644433
HBEC4	IL13	yesWash	7.616876715
HBEC4	IL13	yesWash	10.16770783
HBEC4	IL13	yesWash	8.029091129
HBEC4	IL13	yesWash	6.288118142
HBEC4	IL13	yesWash	5.465890556
HBEC4	IL13	yesWash	6.046968339
HBEC4	IL13	yesWash	5.670435951
HBEC4	IL13	yesWash	6.691797144
HBEC4	IL13	yesWash	6.560361911
HBEC4	IL13	yesWash	5.35966769
HBEC4	IL13	yesWash	6.785557572
HBEC4	IL13	yesWash	5.645189574
HBEC4	IL13	yesWash	6.311851984
HBEC4	IL13	yesWash	5.147799478
HBEC4	IL13	yesWash	4.446624958
HBEC4	IL13	yesWash	3.228413264
HBEC4	IL13	yesWash	5.222216916
HBEC4	IL13	yesWash	6.901417692
HBEC4	IL13	yesWash	4.903668568
HBEC4	IL13	yesWash	6.843654124
HBEC4	IL13	yesWash	6.633274487
HBEC4	IL13	yesWash	2.952890777
HBEC4	IL13	yesWash	6.714203315
HBEC4	IL13	yesWash	5.250639433
HBEC4	IL13	yesWash	6.714369899
HBEC4	IL13	yesWash	9.773038774
HBEC4	IL13	yesWash	5.701645332
HBEC4	IL13	yesWash	5.821225498
HBEC4	IL13	yesWash	6.738434822
HBEC4	IL13	yesWash	7.866352199
HBEC4	IL13	yesWash	5.919198543
HBEC4	IL13	yesWash	8.676718485
HBEC4	IL13	yesWash	5.908181443
HBEC4	IL13	yesWash	6.157629148
HBEC4	IL13	yesWash	9.060555518
HBEC4	IL13	yesWash	6.93019496
HBEC4	IL13	yesWash	7.62122103
HBEC4	IL13	yesWash	6.240873886
HBEC4	IL13	yesWash	5.613878107
HBEC4	IL13	yesWash	9.241196957
HBEC4	IL13	yesWash	6.197609904
HBEC4	IL13	yesWash	6.094148037
HBEC4	IL13	yesWash	5.991780751
HBEC4	IL13	yesWash	5.800213856
HBEC4	IL13	yesWash	5.913877221
HBEC4	IL13	yesWash	6.069713959
HBEC4	IL13	yesWash	6.586439057
HBEC4	IL13	yesWash	9.779868616
HBEC4	IL13	yesWash	3.809348748
HBEC4	IL13	yesWash	6.332327326
HBEC4	IL13	yesWash	6.30603467
HBEC4	IL13	yesWash	9.143017454
HBEC4	IL13	yesWash	5.111129695
HBEC4	IL13	yesWash	9.813726804
HBEC4	IL13	yesWash	3.386464742
HBEC4	IL13	yesWash	6.009968662
HBEC4	IL13	yesWash	5.955003636
HBEC4	IL13	yesWash	9.152805656
HBEC4	IL13	yesWash	4.783134605
HBEC4	IL13	yesWash	6.537971588
HBEC4	IL13	yesWash	6.724906443
HBEC4	IL13	yesWash	5.912772322
HBEC4	IL13	yesWash	5.325036375
HBEC4	IL13	yesWash	5.846291889
HBEC4	IL13	yesWash	6.775758838
HBEC4	IL13	yesWash	6.967720562
HBEC4	IL13	yesWash	6.485939614
HBEC4	IL13	yesWash	5.975235914
HBEC4	IL13	yesWash	6.079072448
HBEC4	IL13	yesWash	4.795180056
HBEC4	IL13	yesWash	6.951964601
HBEC4	IL13	yesWash	5.917772791
HBEC4	IL13	yesWash	6.908047761
HBEC4	IL13	yesWash	6.052961123
HBEC4	IL13	yesWash	5.177361926
HBEC4	IL13	yesWash	5.286160204
HBEC4	IL13	yesWash	6.848049877
HBEC4	IL13	yesWash	5.463379847
HBEC4	IL13	yesWash	7.935533176
HBEC4	IL13	yesWash	7.234373511
HBEC4	IL13	yesWash	5.298448414
HBEC4	IL13	yesWash	5.147133712
HBEC4	IL13	yesWash	5.747117874
HBEC4	IL13	yesWash	7.171520927
HBEC4	IL13	yesWash	6.570486103
HBEC4	IL13	yesWash	5.416409801
HBEC4	IL13	yesWash	7.976322355
HBEC4	IL13	yesWash	6.176264503
HBEC4	IL13	yesWash	6.109429832
HBEC4	IL13	yesWash	5.217838486
HBEC4	IL13	yesWash	9.412031416
HBEC4	IL13	yesWash	8.006235262
HBEC4	IL13	yesWash	6.729512973
HBEC4	IL13	yesWash	6.335345571
HBEC4	IL13	yesWash	6.098172521
HBEC4	IL13	yesWash	4.217127875
HBEC4	IL13	yesWash	6.638790657
HBEC4	IL13	yesWash	4.346477781
HBEC4	IL13	yesWash	6.409352736
HBEC4	IL13	yesWash	6.135564408
HBEC4	IL13	yesWash	6.139604385
HBEC4	IL13	yesWash	4.111972839
HBEC4	IL13	yesWash	7.89203556
HBEC4	IL13	yesWash	3.654381815
HBEC4	IL13	yesWash	6.516884943
HBEC4	IL13	yesWash	6.327540483
HBEC4	IL13	yesWash	6.84442438
HBEC4	IL13	yesWash	6.720020554
HBEC4	IL13	yesWash	4.776469423
HBEC4	IL13	yesWash	5.89296822
HBEC4	IL13	yesWash	4.498635717
HBEC4	IL13	yesWash	8.674594529
HBEC4	IL13	yesWash	6.245506028
HBEC4	IL13	yesWash	5.436855456
HBEC4	IL13	yesWash	6.303176411
HBEC4	IL13	yesWash	4.476984792
HBEC4	IL13	yesWash	4.488965201
HBEC4	IL13	yesWash	9.406442769
HBEC4	IL13	yesWash	4.873925801
HBEC4	IL13	yesWash	5.055981583
HBEC4	IL13	yesWash	4.40659579
HBEC4	IL13	yesWash	6.078987647
HBEC4	IL13	yesWash	4.535006115
HBEC4	IL13	yesWash	9.41503933
HBEC4	IL13	yesWash	7.924584984
HBEC4	IL13	yesWash	6.279010883
HBEC4	IL13	yesWash	6.834021296
HBEC4	IL13	yesWash	7.714461575
HBEC4	IL13	yesWash	4.231079293
HBEC4	IL13	yesWash	5.191517653
HBEC4	IL13	yesWash	7.993324499
HBEC4	IL13	yesWash	7.253515071
HBEC4	IL13	yesWash	5.486572552
HBEC4	IL13	yesWash	4.516354231
HBEC4	IL13	yesWash	6.141280308
HBEC4	IL13	yesWash	5.142689718
HBEC4	IL13	yesWash	8.556491027
HBEC4	IL13	yesWash	5.302832011
HBEC4	IL13	yesWash	5.350202109
HBEC4	IL13	yesWash	4.898880957
HBEC4	IL13	yesWash	5.489790899
HBEC4	IL13	yesWash	7.428549303
HBEC4	IL13	yesWash	5.862012562
HBEC4	IL13	yesWash	4.887291866
HBEC4	IL13	yesWash	5.322937492
HBEC4	IL13	yesWash	6.044031108
HBEC4	IL13	yesWash	4.092944755
HBEC4	IL13	yesWash	8.208133866
HBEC4	IL13	yesWash	4.911708172
HBEC4	IL13	yesWash	5.88193462
HBEC4	IL13	yesWash	4.901083045
HBEC4	IL13	yesWash	8.471041612
HBEC4	IL13	yesWash	8.622107497
HBEC4	IL13	yesWash	10.47124457
HBEC4	IL13	yesWash	4.376028104
HBEC4	IL13	yesWash	5.433159091
HBEC4	IL13	yesWash	7.495920394
HBEC4	IL13	yesWash	8.625167239
HBEC4	IL13	yesWash	5.905361241
HBEC4	IL13	yesWash	4.914291444
HBEC4	IL13	yesWash	5.624761949
HBEC4	IL13	yesWash	7.217535929
HBEC4	IL13	yesWash	5.759780911
HBEC4	IL13	yesWash	8.802085936
HBEC4	IL13	yesWash	5.273745072
HBEC4	IL13	yesWash	4.65882608
HBEC4	IL13	yesWash	5.300192031
HBEC4	IL13	yesWash	7.010907984
HBEC4	IL13	yesWash	4.139155747
HBEC4	IL13	yesWash	8.942987379
HBEC4	IL13	yesWash	5.119553168
HBEC4	IL13	yesWash	5.192611031
HBEC4	IL13	yesWash	5.359457668
HBEC4	IL13	yesWash	3.869314168
HBEC4	IL13	yesWash	10.30429531
HBEC4	IL13	yesWash	7.643125896
HBEC4	IL13	yesWash	6.068055099
HBEC4	IL13	yesWash	4.869193571
HBEC4	IL13	yesWash	5.529927627
HBEC4	IL13	yesWash	5.376130438
HBEC4	IL13	yesWash	5.288186364
HBEC4	IL13	yesWash	5.34639636
HBEC4	IL13	yesWash	7.9235064
HBEC4	IL13	yesWash	7.571794721
HBEC4	IL13	yesWash	5.119514445
HBEC4	IL13	yesWash	6.14641125
HBEC4	IL13	yesWash	6.652224457
HBEC4	IL13	yesWash	5.289616281
HBEC4	IL13	yesWash	7.421311102
HBEC4	IL13	yesWash	5.340180119
HBEC4	IL13	yesWash	4.978877496
HBEC4	IL13	yesWash	7.734166983
HBEC4	IL13	yesWash	8.086675378
HBEC4	IL13	yesWash	5.893818998
HBEC4	IL13	yesWash	6.335347861
HBEC4	IL13	yesWash	6.998028462
HBEC4	IL13	yesWash	5.060612356
HBEC4	IL13	yesWash	4.030936422
HBEC4	IL13	yesWash	5.450500116
HBEC4	IL13	yesWash	7.634762609
HBEC4	IL13	yesWash	6.94571114
HBEC4	IL13	yesWash	7.445029103
HBEC4	IL13	yesWash	7.443864278
HBEC4	IL13	yesWash	6.339233638
HBEC4	IL13	yesWash	8.211363835
HBEC4	IL13	yesWash	3.943088979
HBEC4	IL13	yesWash	6.149423605
HBEC4	IL13	yesWash	7.049134475
HBEC4	IL13	yesWash	5.52641451
HBEC4	IL13	yesWash	6.564389283
HBEC4	IL13	yesWash	9.688759536
HBEC4	IL13	yesWash	4.917364356
HBEC4	IL13	yesWash	6.619541398
HBEC4	IL13	yesWash	5.852714809
HBEC4	IL13	yesWash	6.579941789
HBEC4	IL13	yesWash	6.369443058
HBEC4	IL13	yesWash	6.970428707
HBEC4	IL13	yesWash	6.59963349
HBEC4	IL13	yesWash	6.647542212
HBEC4	IL13	yesWash	8.25333084
HBEC4	IL13	yesWash	8.64723663
HBEC4	IL13	yesWash	9.085052492
HBEC4	IL13	yesWash	6.597820024
HBEC4	IL13	yesWash	6.66124916
HBEC4	IL13	yesWash	5.098520568
HBEC4	IL13	yesWash	5.659620614
HBEC4	IL13	yesWash	6.818756288
HBEC4	IL13	yesWash	4.857482447
HBEC4	IL13	yesWash	5.1539208
HBEC4	IL13	yesWash	6.656007257
HBEC4	IL13	yesWash	4.892840649
HBEC4	IL13	yesWash	5.935290803
HBEC4	IL13	yesWash	6.922017238
HBEC4	IL13	yesWash	4.198778953
HBEC4	IL13	yesWash	9.485240713
HBEC4	IL13	yesWash	5.311350906
HBEC4	IL13	yesWash	7.689530429
HBEC4	IL13	yesWash	6.423795079
HBEC4	IL13	yesWash	4.181132506
HBEC4	IL13	yesWash	9.464571306
HBEC4	IL13	yesWash	6.224878046
HBEC4	IL13	yesWash	8.165509592
HBEC4	IL13	yesWash	4.787214992
HBEC4	IL13	yesWash	6.367872027
HBEC4	IL13	yesWash	9.895446038
HBEC4	IL13	yesWash	6.332353114
HBEC4	IL13	yesWash	4.314939396
HBEC4	IL13	yesWash	8.862033107
HBEC4	IL13	yesWash	5.051034468
HBEC4	IL13	yesWash	8.141325373
HBEC4	IL13	yesWash	6.724666721
HBEC4	IL13	yesWash	9.436329314
HBEC4	IL13	yesWash	5.041223303
HBEC4	IL13	yesWash	4.566639791
HBEC4	IL13	yesWash	6.406684918
HBEC4	IL13	yesWash	6.755358792
HBEC4	IL13	yesWash	7.431657728
HBEC4	IL13	yesWash	7.686733233
HBEC4	IL13	yesWash	3.290077855
HBEC4	IL13	yesWash	7.037650148
HBEC4	IL13	yesWash	8.939073492
HBEC4	IL13	yesWash	5.864511285
HBEC4	IL13	yesWash	7.117142547
HBEC4	IL13	yesWash	5.164456567
HBEC4	IL13	yesWash	7.371648241
HBEC4	IL13	yesWash	8.658303709
HBEC4	IL13	yesWash	9.125531956
HBEC4	IL13	yesWash	7.867769439
HBEC4	IL13	yesWash	7.376725713
HBEC4	IL13	yesWash	6.684479752
HBEC4	IL13	yesWash	8.256462844
HBEC4	IL13	yesWash	8.284295076
HBEC4	IL13	yesWash	9.12921487
HBEC4	IL13	yesWash	6.9103214
HBEC4	IL13	yesWash	7.832815162
HBEC4	IL13	yesWash	6.938273327
HBEC4	IL13	yesWash	6.159185195
HBEC4	IL13	yesWash	5.425030606
HBEC4	IL13	yesWash	6.870225428
HBEC4	IL13	yesWash	6.987603782
HBEC4	IL13	yesWash	8.962096018
HBEC4	IL13	yesWash	6.569010128
HBEC4	IL13	yesWash	7.721383132
HBEC4	IL13	yesWash	5.227389688
HBEC4	IL13	yesWash	6.617440961
HBEC4	IL13	yesWash	6.978677988
HBEC4	IL13	yesWash	6.71099847
HBEC4	IL13	yesWash	7.583507738
HBEC4	IL13	yesWash	8.737208267
HBEC4	IL13	yesWash	5.479211428
HBEC4	IL13	yesWash	6.400889356
HBEC4	IL13	yesWash	6.989902001
HBEC4	IL13	yesWash	6.662086382
HBEC4	IL13	yesWash	6.763668005
HBEC4	IL13	yesWash	4.945452089
HBEC4	IL13	yesWash	5.455886337
HBEC4	IL13	yesWash	6.460950727
HBEC4	IL13	yesWash	7.103740097
HBEC4	IL13	yesWash	6.63720281
HBEC4	IL13	yesWash	5.508853031
HBEC4	IL13	yesWash	9.46074523
HBEC4	IL13	yesWash	5.668293559
HBEC4	IL13	yesWash	7.693482219
HBEC4	IL13	yesWash	7.457137223
HBEC4	IL13	yesWash	6.236519062
HBEC4	IL13	yesWash	6.662166403
HBEC4	IL13	yesWash	9.198663862
HBEC4	IL13	yesWash	7.187650035
HBEC4	IL13	yesWash	8.109832713
HBEC4	IL13	yesWash	6.576348712
HBEC4	IL13	yesWash	6.079712367
HBEC4	IL13	yesWash	9.115745231
HBEC4	IL13	yesWash	5.821574869
HBEC4	IL13	yesWash	7.630832356
HBEC4	IL13	yesWash	7.697139144
HBEC4	IL13	yesWash	6.969610337
HBEC4	IL13	yesWash	6.721134618
HBEC4	IL13	yesWash	5.825946838
HBEC4	IL13	yesWash	6.458370954
HBEC4	IL13	yesWash	5.959623257
HBEC4	IL13	yesWash	8.804820293
HBEC4	IL13	yesWash	6.830236411
HBEC4	IL13	yesWash	7.796856503
HBEC4	IL13	yesWash	7.26296847
HBEC4	IL13	yesWash	6.409142117
HBEC4	IL13	yesWash	9.66149417
HBEC4	IL13	yesWash	6.849835641
HBEC4	IL13	yesWash	4.151386042
HBEC4	IL13	yesWash	7.38109522
HBEC4	IL13	yesWash	5.678767338
HBEC4	IL13	yesWash	7.346916206
HBEC4	IL13	yesWash	4.651103751
HBEC4	IL13	yesWash	6.603942141
HBEC4	IL13	yesWash	5.966066745
HBEC4	IL13	yesWash	4.606319493
HBEC4	IL13	yesWash	5.580328818
HBEC4	IL13	yesWash	7.09978104
HBEC4	IL13	yesWash	6.287840054
HBEC4	IL13	yesWash	4.813765584
HBEC4	IL13	yesWash	4.964300364
HBEC4	IL13	yesWash	6.829860315
HBEC4	IL13	yesWash	7.486887296
HBEC4	IL13	yesWash	6.55559248
HBEC4	IL13	yesWash	5.353657071
HBEC4	IL13	yesWash	7.114271963
HBEC4	IL13	yesWash	6.609324961
HBEC4	IL13	yesWash	7.16391899
HBEC4	IL13	yesWash	7.164305444
HBEC4	IL13	yesWash	7.408383873
HBEC4	IL13	yesWash	7.718475863
HBEC4	IL13	yesWash	7.456083474
HBEC4	IL13	yesWash	4.304131636
HBEC4	IL13	yesWash	6.768739769
HBEC4	IL13	yesWash	7.088956268
HBEC4	IL13	yesWash	5.197147269
HBEC4	IL13	yesWash	7.802624343
HBEC4	IL13	yesWash	7.768787683
HBEC4	IL13	yesWash	6.717620404
HBEC4	IL13	yesWash	6.354904948
HBEC4	IL13	yesWash	6.684308315
HBEC4	IL13	yesWash	4.90351122
HBEC4	IL13	yesWash	7.945970393
HBEC4	IL13	yesWash	7.78285467
HBEC4	IL13	yesWash	7.496070486
HBEC4	IL13	yesWash	6.252170284
HBEC4	IL13	yesWash	4.950453096
HBEC4	IL13	yesWash	7.234026825
HBEC4	IL13	yesWash	7.932844587
HBEC4	IL13	yesWash	7.835649892
HBEC4	IL13	yesWash	6.967823818
HBEC4	IL13	yesWash	7.936584314
HBEC4	IL13	yesWash	3.936022081
HBEC4	IL13	yesWash	6.163808351
HBEC4	IL13	yesWash	6.88875255
HBEC4	IL13	yesWash	7.350723605
HBEC4	IL13	yesWash	3.843021893
HBEC4	IL13	yesWash	6.201629321
HBEC4	IL13	yesWash	4.389710107
HBEC4	IL13	yesWash	5.191771051
HBEC4	IL13	yesWash	6.165407985
HBEC4	IL13	yesWash	8.641134
