gene	module	cor
SEC13	lightgreen	0.919798484137393
SEC14L1	grey	0.10075504517004
SEC14L1P1	grey	0.129002310413451
SEC14L2	grey	-0.154292228909797
SEC14L3	turquoise	0.759222736711864
SEC14L4	turquoise	0.379884894654738
SEC14L5	turquoise	0.587128099565334
SEC14L6	grey	-0.415781843649838
SEC16A	grey	-0.0823391991874433
SEC16B	grey	0.338730193741463
SEC1P	grey	-0.0663606443167298
SEC22A	grey	-0.212937926462742
SEC22B	grey	0.23661194236689
SEC22C	turquoise	0.80149912088266
SEC23A	grey	0.710951794605407
SEC23B	grey	0.137398290102404
SEC23IP	pink	0.710821137498064
SEC24A	violet	0.808315540025422
SEC24B	grey	0.253044960409826
SEC24B-AS1	turquoise	0.549895035810519
SEC24C	grey	0.615290027667885
SEC24D	grey	0.436921353326236
SEC31A	grey	0.289582354192286
SEC31B	green	0.910262769298285
SEC61A1	lightgreen	0.916835833422483
SEC61A2	turquoise	0.466038897540518
SEC61B	grey	0.351378517372526
SEC61G	pink	0.774640114373572
SEC62	grey	-0.227087164777076
SEC63	turquoise	0.383847607677328
SECISBP2	grey	0.21745646506636
SECISBP2L	turquoise	0.605920410512005
SECTM1	greenyellow	0.793166443043322
SEH1L	grey	0.457430339909318
SEL1L	grey	0.345658233405384
SEL1L3	grey	0.537639902876815
SELE	yellow	0.576861714886664
SELENBP1	grey	-0.273387244432969
SELK	pink	0.565850321133803
SELL	grey	0.705258421232543
SELM	grey	-0.285886875804626
SELO	grey	-0.173560251070111
SELP	turquoise	0.351467003446455
SELPLG	grey	0.610777775863316
SELT	grey	0.0408675715736497
SEMA3A	yellow	0.632505276052246
SEMA3B	grey	-0.0198905523594214
SEMA3C	turquoise	0.614615019803101
SEMA3D	grey	0.0646238296714049
SEMA3E	turquoise	0.628225478493246
SEMA3F	grey	0.487422205036075
SEMA3G	grey	-0.260760892257221
SEMA4A	grey	0.228749117086366
SEMA4B	grey	0.197504910964157
SEMA4C	grey	0.0898315082196866
SEMA4D	grey	0.82813616118495
SEMA4F	grey	0.0334969220365923
SEMA4G	grey	0.20549881450223
SEMA5A	red	0.81501310809183
SEMA6A	grey	0.301124489608459
SEMA6A-AS1	grey	-0.0431158404690377
SEMA6B	grey	0.847133650652879
SEMA6C	grey	-0.33118308926671
SEMA6D	grey	-0.360652827842393
SEMA7A	grey	0.740114249428487
SEMG2	grey	0.0660957966062217
SENP1	grey	0.515498409638438
SENP2	grey	0.0651616587114277
SENP3	grey	-0.211461894834122
SENP5	grey	0.575014119299368
SENP6	darkturquoise	0.847664020069059
SENP7	green	0.734374454194229
SENP8	grey	-0.229702391371371
SEP15	pink	0.74132002634244
SEPHS1	brown	0.678360257904954
SEPHS2	grey	0.383517412870183
SEPN1	brown	0.793365334619167
SEPP1	grey	-0.586783669126857
SEPSECS	steelblue	0.756777967370882
SEPSECS-AS1	turquoise	0.550272573214437
SEPT1	midnightblue	0.879551668507944
SEPT10	turquoise	0.446502033425941
SEPT11	lightyellow	0.782352258368723
SEPT2	grey	-0.213758914207196
SEPT3	grey	-0.369185437322392
SEPT4	grey	0.566883423017366
SEPT4-AS1	turquoise	0.490589186411036
SEPT5-GP1BB	turquoise	0.743462401804118
SEPT6	midnightblue	0.909939339182758
SEPT7	royalblue	0.812248632570547
SEPT7-AS1	turquoise	0.602425107489914
SEPT7P2	grey	-0.244015568617906
SEPT7P9	turquoise	0.459177927104428
SEPT8	grey	0.37411360441995
SEPT9	grey	-0.024145746128375
SEPW1	turquoise	0.607620941230021
SERAC1	grey	-0.199356366885906
SERBP1	grey	0.195072748369416
SERF2	purple	0.76559034670876
SERGEF	brown	0.534481743127844
SERHL	grey	0.158764892093291
SERHL2	grey	0.25179730122675
SERINC1	grey	0.543111248207869
SERINC2	grey	0.0371792354359046
SERINC3	grey	0.370658206994172
SERINC4	grey	0.204005328149159
SERINC5	orange	0.856969394612224
SERP1	grey	-0.377032302842514
SERP2	turquoise	0.649630566082704
SERPINA1	grey	0.647557384589832
SERPINA11	grey	-0.0642026615182015
SERPINA3	grey	0.443847272375548
SERPINA6	turquoise	0.463441180773277
SERPINB1	grey	0.828475104060259
SERPINB10	grey	-0.0157596523720663
SERPINB11	grey	-0.215318926748054
SERPINB12	grey	0.202774719897654
SERPINB13	grey	0.291329600855106
SERPINB2	orange	0.871801394484636
SERPINB3	grey	0.195218070849974
SERPINB4	darkmagenta	0.853504972740328
SERPINB5	grey	0.162197795553683
SERPINB6	grey	-0.162764253711976
SERPINB7	grey	0.259911563423539
SERPINB8	darkmagenta	0.890946601820357
SERPINB9	grey	0.895199939359293
SERPINB9P1	grey	0.717380291891692
SERPIND1	grey	0.185359957841119
SERPINE1	grey	0.424098403341552
SERPINE2	grey	0.0997568816810025
SERPINF1	grey	-0.130354823072356
SERPINF2	grey	-0.0104312632331981
SERPING1	grey	0.67006891901719
SERPINH1	grey	0.44147682836248
SERPINI1	turquoise	0.471423263361461
SERPINI2	white	0.864955932697336
SERTAD1	salmon	0.771300475336339
SERTAD2	grey	-0.27212156747327
SERTAD3	black	0.735161628134479
SERTAD4	grey	-0.435835025852346
SERTAD4-AS1	grey	-0.589975119675568
SERTM1	turquoise	0.353066945894555
SESN1	turquoise	0.730309227595917
SESN2	black	0.69986236161065
SESN3	grey	-0.145016964931417
SESTD1	grey	0.400267417369094
SET	magenta	0.599804747039913
SETBP1	grey	-0.211984428363824
SETD1A	magenta	0.627320845093939
SETD1B	grey	0.383064113134124
SETD2	turquoise	0.364001753362538
SETD3	grey	-0.156595380564671
SETD4	turquoise	0.508124330594377
SETD5	grey	0.165386771783733
SETD6	turquoise	0.795953447588971
SETD7	grey	0.29172958848019
SETD8	grey	-0.09263247479938
SETD9	grey	-0.28421803564896
SETDB1	turquoise	0.420544691232535
SETDB2	grey	-0.142048904188698
SETMAR	grey	-0.195086387724867
SETSIP	grey	0.481538131808593
SETX	grey	0.517441349897635
SEZ6L	grey	-0.10962518191582
SEZ6L2	grey	-0.197607054011241
SF1	grey	0.193289318665101
SF3A1	grey	-0.270910248963904
SF3A2	brown	0.676725816824088
SF3A3	grey	-0.318841218886741
SF3B1	grey	0.311900477545587
SF3B2	turquoise	0.563405834894315
SF3B3	grey	0.161400058340721
SF3B4	grey	-0.0726758767122764
SF3B5	purple	0.868981745056361
SF3B6	grey	-0.321173447293958
SFI1	turquoise	0.678418007072434
SFMBT1	turquoise	0.513655737305729
SFMBT2	darkolivegreen	0.905565190584926
SFN	salmon	0.824795927643877
SFPQ	yellow	0.415096212484866
SFR1	turquoise	0.473736867708758
SFRP1	grey	0.135369507305381
SFRP2	yellow	0.627365783129773
SFSWAP	grey	0.0634899624324023
SFT2D1	grey	0.43778452493637
SFT2D2	grey	0.500298803829814
SFT2D3	grey	-0.420590976357585
SFTPB	grey	-0.282336913091988
SFTPD	turquoise	0.439485215538375
SFXN1	grey	0.631561471074057
SFXN2	turquoise	0.314325696220773
SFXN3	turquoise	0.866697423401183
SFXN4	grey	-0.160073332496572
SFXN5	grey	0.254028524940375
SGCB	turquoise	0.809662013733278
SGCD	grey	-0.231974113808172
SGCE	red	0.752483309448992
SGK1	grey	0.458163686974485
SGK2	grey	-0.262457008663619
SGK223	grey	0.212328137411461
SGK3	turquoise	0.223515879427203
SGK494	green	0.851319713917388
SGMS1	pink	0.701682643426774
SGMS1-AS1	turquoise	0.700588882176193
SGMS2	grey	-0.14660288463583
SGOL1	darkgrey	0.89773828515354
SGOL2	darkgrey	0.840468388981422
SGPL1	grey	-0.0892852493121143
SGPP1	grey	0.578110943721201
SGPP2	grey	0.446529186986066
SGSH	grey	0.200691340379533
SGSM1	turquoise	0.277174322175395
SGSM2	green	0.758302644316334
SGSM3	grey	0.403751564422403
SGTA	blue	0.727316769826791
SGTB	grey	0.637597843513989
SH2B1	turquoise	0.408896147978325
SH2B2	grey60	0.908214099814791
SH2B3	grey	0.862543690042588
SH2D1A	midnightblue	0.929964711035735
SH2D1B	orange	0.879755353097055
SH2D2A	midnightblue	0.928501778588882
SH2D3A	grey	0.0790935468803065
SH2D3C	darkolivegreen	0.930489130073758
SH2D4A	grey	0.389975796518356
SH2D4B	grey	0.550974814454395
SH3BGR	turquoise	0.488770932663955
SH3BGRL	royalblue	0.774123853454404
SH3BGRL2	grey	-0.0595641769646498
SH3BGRL3	salmon	0.843804007764569
SH3BP1	grey	0.722810539534923
SH3BP2	grey	0.830203644873046
SH3BP4	grey	0.449422751246144
SH3BP5	turquoise	0.264843063379684
SH3BP5-AS1	green	0.89200952463078
SH3BP5L	grey	0.290712138293238
SH3D19	pink	0.66468282996478
SH3D21	green	0.675723765809678
SH3GL1	lightsteelblue1	0.877795251577714
SH3GL1P1	grey	0.108526751096513
SH3GL1P2	grey	0.0999664889115872
SH3GL3	turquoise	0.506194085779569
SH3GLB1	pink	0.819512328038479
SH3GLB2	grey	-0.0369275027951651
SH3KBP1	grey	0.636745436484555
SH3PXD2A	grey	0.00691825993347807
SH3PXD2A-AS1	lightgreen	0.778212018040729
SH3PXD2B	salmon	0.81535343320342
SH3RF1	grey	0.148353264790007
SH3RF2	grey	-0.0450465361044663
SH3RF3	turquoise	0.883889269423219
SH3TC1	grey	0.377116916642648
SH3TC2	grey	0.59429747458712
SH3YL1	grey	-0.196865639498102
SHANK2	turquoise	0.926608420545139
SHANK3	turquoise	0.371495242264741
SHARPIN	purple	0.678200008093216
SHB	magenta	0.558709519017885
SHBG	turquoise	0.42837638153338
SHC1	black	0.805088513153903
SHC2	grey	0.16564232813474
SHC3	turquoise	0.425794836528381
SHC4	grey	0.256443133440061
SHCBP1	saddlebrown	0.898895624382255
SHE	grey	0.369558094711597
SHF	magenta	0.463890269995738
SHFM1	grey	-0.15834807649278
SHISA2	yellow	0.785332303335952
SHISA4	grey	-0.429880908400225
SHISA5	grey	0.459859340628007
SHISA6	grey	-0.379019010852617
SHISA8	grey	0.118337856294675
SHISA9	grey	-0.565459333469644
SHKBP1	salmon	0.905801395305258
SHMT1	brown	0.700237172472576
SHMT2	grey	0.302420263719773
SHOC2	grey	0.287258277099287
SHPK	grey	0.274678357175461
SHPRH	steelblue	0.644465578517804
SHQ1	turquoise	0.569279872186788
SHROOM1	grey	0.356652767829749
SHROOM2	grey	0.00523696669773358
SHROOM3	turquoise	0.713723186051881
SHROOM4	turquoise	0.71891955364779
SHTN1	grey	-0.190667594135966
SIAE	grey	-0.0951015166099001
SIAH1	grey	-0.0970992867061473
SIAH2	grey	-0.161130494798698
SIAH3	turquoise	0.784015931356024
SIDT1	grey	0.361181176463001
SIDT2	grey	0.107638181841066
SIGIRR	turquoise	0.613152632748066
SIGLEC1	grey	0.627662454790013
SIGLEC10	grey	0.772522697982469
SIGLEC11	grey	0.166252865846819
SIGLEC12	grey	0.559123117080039
SIGLEC14	grey	0.734906157342228
SIGLEC15	turquoise	0.475580088477089
SIGLEC17P	grey	0.087621945866616
SIGLEC5	grey60	0.937246411841542
SIGLEC6	grey	0.165341901970527
SIGLEC7	grey	0.824099567894675
SIGLEC8	grey	0.257837062411628
SIGLEC9	grey60	0.910625718680277
SIGMAR1	grey	-0.340035532995251
SIK1	grey	0.295540075919206
SIK2	grey	-0.0763719637434615
SIK3	turquoise	0.388768594741358
SIKE1	grey	0.386173879908807
SIL1	blue	0.654899637608233
SIMC1	yellow	0.537466114971997
SIN3A	yellow	0.740866369007644
SIN3B	mediumpurple3	0.840058101989538
SIPA1	grey	0.857201372817222
SIPA1L1	grey	0.199384009212147
SIPA1L2	grey	0.787718218319392
SIPA1L3	turquoise	0.434382088967964
SIRPA	grey	0.832825000809644
SIRPB1	grey60	0.923353059516891
SIRPB2	grey60	0.929810854957485
SIRPG	midnightblue	0.879068633493618
SIRT1	grey	0.61282259457631
SIRT2	turquoise	0.349861597925275
SIRT3	turquoise	0.540220125967765
SIRT4	grey	-0.112717102214574
SIRT5	turquoise	0.803709903243876
SIRT6	grey	0.565879133088024
SIRT7	grey	0.363781930537244
SIT1	midnightblue	0.903287206239336
SIVA1	tan	0.840801688217823
SIX1	grey	-0.364033559765662
SIX2	grey	-0.387534405591202
SIX3	grey	-0.242642818962382
SIX3-AS1	turquoise	0.760677820517355
SIX4	turquoise	0.464979718695037
SIX5	grey	-0.486307270759377
SKA1	darkgrey	0.891969563261792
SKA2	grey	-0.00680662321120878
SKA3	darkgrey	0.955138615248976
SKAP1	turquoise	0.301605415397391
SKAP2	grey	0.748500054222495
SKI	grey	0.215138031564176
SKIDA1	turquoise	0.544129424764764
SKIL	grey	0.330304747712818
SKIV2L	grey	-0.0118693960302879
SKIV2L2	grey	-0.103802578590188
SKOR1	grey	0.0863119953120103
SKP1	turquoise	0.53473066937891
SKP1P2	turquoise	0.346801657033635
SKP2	orangered4	0.673357589718541
SLA	skyblue3	0.966845902391663
SLA2	midnightblue	0.940020287529714
SLAIN1	grey	-0.0697706370161228
SLAIN2	turquoise	0.683492810951256
SLAMF1	greenyellow	0.841128988756758
SLAMF6	midnightblue	0.946414571682566
SLAMF7	midnightblue	0.888352807437246
SLAMF8	midnightblue	0.943478088176947
SLBP	grey	0.457651110012922
SLC10A1	yellow	0.670739508635803
SLC10A3	grey	0.14122604546035
SLC10A5	yellow	0.481255695112053
SLC10A6	grey	-0.0741473741662596
SLC10A7	pink	0.706493694336559
SLC11A1	grey60	0.930093911368258
SLC11A2	turquoise	0.315639278940466
SLC12A2	grey	0.0757352447273821
SLC12A3	grey	0.390310853415812
SLC12A4	grey	0.202469187075739
SLC12A6	grey	0.598391382580893
SLC12A7	turquoise	0.55376498109902
SLC12A8	grey	0.41551113392119
SLC12A9	blue	0.66860214823811
SLC13A2	grey	-0.065911564948636
SLC13A3	turquoise	0.862130231394348
SLC13A4	turquoise	0.572403425892481
SLC13A5	red	0.574008027022219
SLC14A1	grey	-0.363876210023601
SLC15A1	grey	-0.143678665575165
SLC15A2	yellow	0.54613417760814
SLC15A3	greenyellow	0.899676741561539
SLC15A4	grey	0.800623646433943
SLC16A1	grey	0.460525632284767
SLC16A1-AS1	grey	-0.0837051861876984
SLC16A10	grey	0.528793643062881
SLC16A11	turquoise	0.524847094897388
SLC16A12	turquoise	0.736706130010516
SLC16A13	grey	-0.226387074926039
SLC16A14	grey	-0.088182699557354
SLC16A2	grey	-0.191905824529034
SLC16A3	salmon	0.867783417365639
SLC16A4	grey	0.387717728118575
SLC16A5	turquoise	0.817689605817192
SLC16A6	yellow	0.532440096129572
SLC16A7	pink	0.730640291204782
SLC16A8	grey	-0.0723721340674801
SLC16A9	grey	-0.281334431145244
SLC17A5	orange	0.914085555811703
SLC17A9	grey	0.106149291630752
SLC18A2	grey	-0.0122784551211078
SLC18B1	yellow	0.477482714005658
SLC19A1	grey	0.605328119260776
SLC19A2	grey	0.277049916619961
SLC1A1	grey	0.0469448282178462
SLC1A2	grey	-0.0393819748402596
SLC1A3	yellow	0.476593964834658
SLC1A4	turquoise	0.424496883505572
SLC1A5	grey	-0.26372742583873
SLC20A1	grey	0.106354117025094
SLC20A2	turquoise	0.469001798041112
SLC22A1	grey	-0.021213662087971
SLC22A10	grey	-0.00474560350412209
SLC22A15	turquoise	0.486828928076605
SLC22A16	grey	-0.033849471655669
SLC22A17	turquoise	0.389416177275008
SLC22A18	grey	-0.442168181220545
SLC22A18AS	grey	-0.122990223852341
SLC22A20	grey	0.100609926222148
SLC22A23	turquoise	0.452820105128957
SLC22A4	turquoise	0.91077286908658
SLC22A5	turquoise	0.38197103057418
SLC23A1	turquoise	0.792083702638596
SLC23A2	turquoise	0.733648175132134
SLC24A1	turquoise	0.502837560050699
SLC24A3	grey	-0.175327993001492
SLC24A4	grey	0.498587000268287
SLC25A1	blue	0.629283886336431
SLC25A10	tan	0.73721532120277
SLC25A11	purple	0.84075847529976
SLC25A12	yellow	0.526352285631344
SLC25A13	grey	0.36240051212407
SLC25A14	turquoise	0.659605072973615
SLC25A15	grey	0.229391613435597
SLC25A16	grey	-0.196183224043028
SLC25A17	grey	-0.0101940704850814
SLC25A18	grey	-0.0235161650725504
SLC25A19	grey	0.126082772751961
SLC25A20	grey	0.251476881217352
SLC25A21	grey	-0.269403483151542
SLC25A21-AS1	turquoise	0.705689908784041
SLC25A22	grey	0.249585378280329
SLC25A23	brown	0.697759354828641
SLC25A24	grey	0.320514738072013
SLC25A25	grey	0.21571967373952
SLC25A25-AS1	turquoise	0.369192049422855
SLC25A26	grey	-0.218721647809367
SLC25A27	green	0.826943028177513
SLC25A28	greenyellow	0.857479036860376
SLC25A29	grey	-0.388350146493496
SLC25A3	blue	0.760727886927868
SLC25A30	grey	0.667043710840113
SLC25A30-AS1	grey	-0.129751103375727
SLC25A32	pink	0.684328583295393
SLC25A33	grey	-0.0204271205859755
SLC25A34	grey	0.176844360756084
SLC25A35	grey	-0.462208308928587
SLC25A36	white	0.776885209413411
SLC25A37	grey	0.554363440142383
SLC25A38	turquoise	0.387118501956835
SLC25A39	darkred	0.919245845548151
SLC25A4	turquoise	0.697628850103322
SLC25A40	royalblue	0.813747521402374
SLC25A41	grey	-0.0447401689085694
SLC25A42	turquoise	0.377470500881761
SLC25A43	turquoise	0.320950785614329
SLC25A44	salmon	0.801485178314367
SLC25A45	mediumpurple3	0.613296711028428
SLC25A46	yellowgreen	0.868951515138704
SLC25A5	blue	0.709867447446601
SLC25A5-AS1	turquoise	0.78471848866609
SLC25A51	grey	0.154045979863728
SLC25A53	grey	0.397299717561065
SLC25A6	cyan	0.805720423438877
SLC26A1	turquoise	0.662841080774731
SLC26A11	grey	0.168893898942295
SLC26A2	grey	-0.0951715052590681
SLC26A4	sienna3	0.717702870831445
SLC26A4-AS1	grey	0.642341968972455
SLC26A5	turquoise	0.339074731350056
SLC26A6	mediumpurple3	0.743723330211754
SLC26A7	turquoise	0.5605522658312
SLC26A8	grey	0.174218104939342
SLC26A9	grey	0.355218479280771
SLC27A1	turquoise	0.723015367943592
SLC27A2	turquoise	0.74909052047023
SLC27A3	grey	-0.0111704844331346
SLC27A4	grey	0.270751999990441
SLC27A5	grey	-0.528242620909208
SLC28A1	turquoise	0.359168695050311
SLC28A2	turquoise	0.366844262688891
SLC28A3	grey	0.400253174353568
SLC29A1	grey	-0.45781683471475
SLC29A2	grey	-0.465500038700689
SLC29A3	grey	0.0016617023143452
SLC29A4	skyblue	0.87224122428496
SLC2A1	grey	0.064909634338756
SLC2A1-AS1	turquoise	0.265503393795913
SLC2A10	grey	-0.302102825137011
SLC2A11	turquoise	0.62070910854791
SLC2A12	grey	0.0471991461633851
SLC2A13	grey	-0.363236811869715
SLC2A14	grey	0.629600536964363
SLC2A3	grey60	0.950910835617563
SLC2A4	grey	-0.0530815697782904
SLC2A4RG	brown	0.687315905806152
SLC2A5	grey	0.436800627583123
SLC2A6	grey	0.815439383939224
SLC2A8	blue	0.659364275808621
SLC2A9	yellow	0.650967989628614
SLC30A1	grey	0.254550386971218
SLC30A2	grey	0.0660698978683103
SLC30A4	grey	0.22310851112525
SLC30A5	grey	-0.201862711647351
SLC30A6	pink	0.770142275429988
SLC30A7	violet	0.905884035996946
SLC30A9	grey	-0.383843793118673
SLC31A1	grey	0.00476454069282906
SLC31A2	greenyellow	0.89114147384578
SLC32A1	grey	0.0700427998990887
SLC33A1	grey	0.128645718713022
SLC34A2	grey	0.338936112458509
SLC34A3	grey	-0.248348782059981
SLC35A1	grey	-0.434463644156215
SLC35A2	turquoise	0.485133326063048
SLC35A3	darkgreen	0.693250252030452
SLC35A4	lightsteelblue1	0.872386400997583
SLC35A5	grey	0.019446325457428
SLC35B1	blue	0.703340541309957
SLC35B2	blue	0.725330595219685
SLC35B3	grey	-0.135636128862445
SLC35B4	grey	0.496933344105705
SLC35C1	grey	0.613479612383967
SLC35C2	blue	0.717766723012289
SLC35D1	grey	-0.10626430096936
SLC35D2	grey	-0.113859093244317
SLC35E1	grey	0.00567791189856944
SLC35E2	grey	-0.21596361714376
SLC35E2B	grey	0.0721251910588926
SLC35E3	turquoise	0.53964490462312
SLC35E4	grey	0.537971673509195
SLC35F2	grey	0.114811726393015
SLC35F3	grey	-0.234196956329273
SLC35F5	darkgreen	0.710103849216813
SLC35F6	salmon	0.817703777261063
SLC35G1	grey	0.00343026427096309
SLC35G2	grey	0.395113785404847
SLC36A1	grey	0.505439292442311
SLC36A4	turquoise	0.321814918851884
SLC37A1	black	0.624671377918858
SLC37A2	grey	0.284317734214355
SLC37A3	grey	0.286921788771921
SLC37A4	grey	-0.0743596863124921
SLC38A1	grey	0.573077045636321
SLC38A10	grey	-0.0438132920013655
SLC38A2	grey	0.564064520744172
SLC38A3	grey	-0.272763517512257
SLC38A4	turquoise	0.62720561982523
SLC38A5	grey	0.292154849545514
SLC38A6	turquoise	0.414882348732754
SLC38A7	grey	0.61516083467675
SLC38A8	orangered4	0.621095987891917
SLC38A9	pink	0.681673944210762
SLC39A1	lightgreen	0.814384288270595
SLC39A10	grey	0.256640920783345
SLC39A11	grey	-0.0590946938119761
SLC39A13	grey	-0.422713453130782
SLC39A14	grey	0.299323350860238
SLC39A2	grey	0.280172945957522
SLC39A3	blue	0.754472448789039
SLC39A4	grey	-0.0755542244831882
SLC39A6	grey	-0.16539418078121
SLC39A7	lightgreen	0.855098050568542
SLC39A8	orange	0.854125740569409
SLC39A9	grey	0.0386551291111224
SLC3A2	black	0.742569732486066
SLC40A1	grey	0.570945035775482
SLC41A1	turquoise	0.812642767743837
SLC41A2	grey	0.520443076309925
SLC41A3	turquoise	0.539096246851951
SLC43A1	grey	0.0336903293979132
SLC43A2	grey	0.536410606678131
SLC43A3	grey	0.715569553482749
SLC44A1	grey	-0.059798356549036
SLC44A2	magenta	0.788179211420536
SLC44A3	grey	0.119247598149033
SLC44A4	turquoise	0.478802349446679
SLC44A5	turquoise	0.429370229179354
SLC45A1	grey	-0.203640439019294
SLC45A3	grey	-0.432191920486393
SLC45A4	grey	-0.0916585841914899
SLC46A1	turquoise	0.632367484782077
SLC46A3	grey	-0.343175590368068
SLC47A1	red	0.635122085511573
SLC47A2	turquoise	0.698329901724299
SLC48A1	brown	0.685457222768829
SLC4A10	grey	0.396360119124231
SLC4A11	grey	-0.289578640474927
SLC4A1AP	yellow	0.299362651700994
SLC4A2	black	0.660914900249068
SLC4A3	grey	-0.368759926971423
SLC4A4	grey	0.100119100067239
SLC4A5	white	0.802955473275455
SLC4A7	grey	0.451057450813123
SLC4A8	turquoise	0.900034556739301
SLC50A1	lightgreen	0.820758197117423
SLC51A	grey	0.553746186098985
SLC51B	turquoise	0.692113972771532
SLC52A1	turquoise	0.583865414755394
SLC52A2	lightgreen	0.904458001847502
SLC52A3	black	0.673115171370894
SLC5A1	grey	0.586844178460477
SLC5A10	grey	0.201635920910833
SLC5A12	grey	-0.193780252947684
SLC5A2	grey	-0.0532568010452539
SLC5A3	grey	0.349440736922674
SLC5A5	orange	0.838968229106529
SLC5A6	grey	0.322615570365779
SLC5A8	grey	0.450379656924045
SLC5A9	turquoise	0.657635920750466
SLC6A10P	grey	0.229347679769447
SLC6A12	grey	0.210239336206836
SLC6A13	turquoise	0.714858455200721
SLC6A14	orange	0.840958974166967
SLC6A15	red	0.896330582141269
SLC6A16	turquoise	0.763112781455197
SLC6A20	grey	0.63984292035581
SLC6A4	turquoise	0.360974635721338
SLC6A6	grey	-0.0926630967936741
SLC6A8	grey	0.225592046985134
SLC6A9	grey	0.291693274173681
SLC7A1	orange	0.913230045917595
SLC7A11	grey	0.492436231572589
SLC7A2	turquoise	0.873710851817475
SLC7A4	grey	-0.338400183919445
SLC7A5	grey	0.845400765276132
